PartijID,Datum,SeizoenID,SpelerID,TegenstanderID,AantalCaramboles,TeHalenGemiddelde,Caramboles,Beurten,HoogsteSet,Gemiddelde,PlusMin
12092,"09/13/17 00:00:00",37,35,45,18,0.89999998,17,15,7,1.1333333,0.23333335
12093,"09/13/17 00:00:00",37,45,35,13,0.64999998,13,15,3,0.86666667,0.2166667
12094,"09/13/17 00:00:00",37,14,40,20,1,9,16,2,0.5625,-0.4375
12095,"09/13/17 00:00:00",37,40,14,29,1.45,30,16,4,1.875,0.42499995
12096,"09/13/17 00:00:00",37,35,49,18,0.89999998,15,17,4,0.88235295,-0.017647028
12097,"09/13/17 00:00:00",37,49,35,18,0.89999998,18,17,4,1.0588236,0.15882361
12098,"09/13/17 00:00:00",37,44,14,33,1.65,19,14,5,1.3571428,-0.29285717
12099,"09/13/17 00:00:00",37,14,44,20,1,20,14,6,1.4285715,0.42857146
12100,"09/13/17 00:00:00",37,45,40,13,0.64999998,12,20,5,0.60000002,-0.049999952
12101,"09/13/17 00:00:00",37,40,45,29,1.45,27,20,6,1.35,-0.10000002
12102,"09/13/17 00:00:00",37,46,35,22,1.1,21,20,3,1.05,-0.050000072
12103,"09/13/17 00:00:00",37,35,46,18,0.89999998,11,20,3,0.55000001,-0.34999996
12104,"09/13/17 00:00:00",37,25,40,36,1.8,26,20,6,1.3,-0.5
12105,"09/13/17 00:00:00",37,40,25,29,1.45,27,20,6,1.35,-0.10000002
12106,"09/13/17 00:00:00",37,46,45,22,1.1,16,20,2,0.80000001,-0.30000001
12107,"09/13/17 00:00:00",37,45,46,13,0.64999998,9,20,2,0.44999999,-0.19999999
12108,"09/13/17 00:00:00",37,10,25,23,1.15,19,20,5,0.94999999,-0.19999999
12109,"09/13/17 00:00:00",37,25,10,36,1.8,33,20,11,1.65,-0.14999998
12110,"09/13/17 00:00:00",37,46,21,22,1.1,15,20,5,0.75,-0.35000002
12111,"09/13/17 00:00:00",37,21,46,31,1.55,14,20,4,0.69999999,-0.84999996
12112,"09/13/17 00:00:00",37,25,49,36,1.8,24,20,5,1.2,-0.5999999
12113,"09/13/17 00:00:00",37,49,25,18,0.89999998,15,20,3,0.75,-0.14999998
12114,"09/13/17 00:00:00",37,44,10,33,1.65,31,20,11,1.55,-0.10000002
12115,"09/13/17 00:00:00",37,10,44,23,1.15,18,20,7,0.89999998,-0.25
12116,"09/13/17 00:00:00",37,14,37,20,1,13,20,2,0.64999998,-0.35000002
12117,"09/13/17 00:00:00",37,37,14,28,1.4,26,20,6,1.3,-0.10000002
12118,"09/13/17 00:00:00",37,44,21,33,1.65,24,20,5,1.2,-0.44999993
12119,"09/13/17 00:00:00",37,21,44,31,1.55,14,20,4,0.69999999,-0.84999996
12120,"09/20/17 00:00:00",37,45,40,13,0.64999998,10,20,2,0.5,-0.14999998
12121,"09/20/17 00:00:00",37,40,45,29,1.45,16,20,4,0.80000001,-0.65000004
12122,"09/20/17 00:00:00",37,16,40,73,3.6500001,63,18,12,3.5,-0.1500001
12123,"09/20/17 00:00:00",37,40,16,29,1.45,32,18,8,1.7777778,0.32777774
12124,"09/20/17 00:00:00",37,44,25,33,1.65,21,20,5,1.05,-0.60000002
12125,"09/20/17 00:00:00",37,25,44,36,1.8,18,20,5,0.89999998,-0.89999998
12126,"09/20/17 00:00:00",37,42,49,36,1.8,37,19,12,1.9473684,0.14736843
12127,"09/20/17 00:00:00",37,49,42,18,0.89999998,16,19,3,0.84210527,-0.057894707
12128,"09/20/17 00:00:00",37,45,6,13,0.64999998,13,17,4,0.7647059,0.11470592
12129,"09/20/17 00:00:00",37,6,45,35,1.75,21,17,6,1.2352941,-0.5147059
12130,"09/20/17 00:00:00",37,10,25,23,1.15,13,20,4,0.64999998,-0.5
12131,"09/20/17 00:00:00",37,25,10,36,1.8,30,20,8,1.5,-0.29999995
12132,"09/20/17 00:00:00",37,42,40,36,1.8,22,20,3,1.1,-0.69999993
12133,"09/20/17 00:00:00",37,40,42,29,1.45,28,20,10,1.4,-0.050000072
12134,"09/20/17 00:00:00",37,45,44,13,0.64999998,9,20,2,0.44999999,-0.19999999
12135,"09/20/17 00:00:00",37,44,45,33,1.65,25,20,5,1.25,-0.39999998
12136,"09/20/17 00:00:00",37,49,6,18,0.89999998,17,20,4,0.85000002,-0.049999952
12137,"09/20/17 00:00:00",37,6,49,35,1.75,33,20,7,1.65,-0.10000002
12138,"09/20/17 00:00:00",37,16,44,73,3.6500001,23,20,4,1.15,-2.5
12139,"09/20/17 00:00:00",37,44,16,33,1.65,22,20,4,1.1,-0.54999995
12140,"09/20/17 00:00:00",37,6,25,35,1.75,26,20,7,1.3,-0.45000005
12141,"09/20/17 00:00:00",37,25,6,36,1.8,32,20,7,1.6,-0.19999993
12142,"09/20/17 00:00:00",37,25,40,36,1.8,23,20,4,1.15,-0.64999998
12143,"09/20/17 00:00:00",37,40,25,29,1.45,26,20,3,1.3,-0.1500001
12144,"09/27/17 00:00:00",37,45,14,13,0.64999998,4,20,1,0.2,-0.44999999
12145,"09/27/17 00:00:00",37,14,45,20,1,9,20,2,0.44999999,-0.55000001
12146,"09/27/17 00:00:00",37,6,25,35,1.75,35,20,8,1.75,0
12147,"09/27/17 00:00:00",37,25,6,36,1.8,25,20,6,1.25,-0.54999995
12148,"09/27/17 00:00:00",37,45,43,13,0.64999998,12,20,2,0.60000002,-0.049999952
12149,"09/27/17 00:00:00",37,43,45,64,3.2,41,20,12,2.05,-1.1500001
12150,"09/27/17 00:00:00",37,14,45,20,1,16,20,3,0.80000001,-0.19999999
12151,"09/27/17 00:00:00",37,45,14,13,0.64999998,9,20,2,0.44999999,-0.19999999
12152,"09/27/17 00:00:00",37,6,49,35,1.75,29,15,4,1.9333333,0.18333328
12153,"09/27/17 00:00:00",37,49,6,18,0.89999998,19,15,4,1.2666667,0.36666667
12154,"09/27/17 00:00:00",37,44,19,33,1.65,36,19,8,1.8947369,0.24473691
12155,"09/27/17 00:00:00",37,19,44,37,1.85,16,19,3,0.84210527,-1.0078948
12156,"09/27/17 00:00:00",37,14,25,20,1,15,20,5,0.75,-0.25
12157,"09/27/17 00:00:00",37,25,14,36,1.8,22,20,8,1.1,-0.69999993
12158,"09/27/17 00:00:00",37,44,45,33,1.65,32,20,7,1.6,-0.049999952
12159,"09/27/17 00:00:00",37,45,44,13,0.64999998,4,20,3,0.2,-0.44999999
12160,"09/27/17 00:00:00",37,6,43,35,1.75,34,20,5,1.7,-0.049999952
12161,"09/27/17 00:00:00",37,43,6,64,3.2,52,20,12,2.5999999,-0.60000014
12162,"09/27/17 00:00:00",37,49,25,18,0.89999998,16,20,3,0.80000001,-0.099999964
12163,"09/27/17 00:00:00",37,25,49,36,1.8,23,20,4,1.15,-0.64999998
12164,"10/04/17 00:00:00",37,43,40,64,3.2,51,20,8,2.55,-0.6500001
12165,"10/04/17 00:00:00",37,40,43,29,1.45,17,20,5,0.85000002,-0.60000002
12166,"10/04/17 00:00:00",37,6,44,35,1.75,25,20,5,1.25,-0.5
12167,"10/04/17 00:00:00",37,44,6,33,1.65,27,20,7,1.35,-0.29999995
12168,"10/04/17 00:00:00",37,44,40,33,1.65,26,20,7,1.3,-0.35000002
12169,"10/04/17 00:00:00",37,40,44,29,1.45,23,20,7,1.15,-0.30000007
12170,"10/04/17 00:00:00",37,45,46,13,0.64999998,5,20,2,0.25,-0.39999998
12171,"10/04/17 00:00:00",37,46,45,22,1.1,20,20,11,1,-0.10000002
12172,"10/04/17 00:00:00",37,6,40,35,1.75,29,18,8,1.6111112,-0.13888884
12173,"10/04/17 00:00:00",37,40,6,29,1.45,29,18,6,1.6111112,0.16111112
12174,"10/04/17 00:00:00",37,45,44,13,0.64999998,3,20,1,0.15000001,-0.49999997
12175,"10/04/17 00:00:00",37,44,45,33,1.65,30,20,5,1.5,-0.14999998
12176,"10/04/17 00:00:00",37,46,6,22,1.1,10,16,4,0.625,-0.47500002
12177,"10/04/17 00:00:00",37,6,46,35,1.75,36,16,8,2.25,0.5
12178,"10/04/17 00:00:00",37,10,40,23,1.15,15,20,4,0.75,-0.39999998
12179,"10/04/17 00:00:00",37,40,10,29,1.45,26,20,4,1.3,-0.1500001
12180,"10/04/17 00:00:00",37,49,35,18,0.89999998,18,17,5,1.0588236,0.15882361
12181,"10/04/17 00:00:00",37,35,49,18,0.89999998,10,17,2,0.58823532,-0.31176466
12182,"10/04/17 00:00:00",37,37,44,28,1.4,13,20,3,0.64999998,-0.75
12183,"10/04/17 00:00:00",37,44,37,33,1.65,17,20,3,0.85000002,-0.79999995
12184,"10/04/17 00:00:00",37,8,6,25,1.25,24,20,7,1.2,-0.049999952
12185,"10/04/17 00:00:00",37,6,8,35,1.75,23,20,6,1.15,-0.60000002
12186,"10/04/17 00:00:00",37,49,46,18,0.89999998,20,16,4,1.25,0.35000002
12187,"10/04/17 00:00:00",37,46,49,22,1.1,18,16,4,1.125,0.024999976
12188,"10/04/17 00:00:00",37,45,10,13,0.64999998,8,20,5,0.40000001,-0.24999997
12189,"10/04/17 00:00:00",37,10,45,23,1.15,10,20,2,0.5,-0.64999998
12190,"10/04/17 00:00:00",37,46,21,22,1.1,20,20,6,1,-0.10000002
12191,"10/04/17 00:00:00",37,21,46,31,1.55,19,20,4,0.94999999,-0.59999996
12192,"10/04/17 00:00:00",37,35,40,18,0.89999998,12,20,4,0.60000002,-0.29999995
12193,"10/04/17 00:00:00",37,40,35,29,1.45,11,20,2,0.55000001,-0.90000004
12194,"10/04/17 00:00:00",37,44,8,33,1.65,28,20,5,1.4,-0.25
12195,"10/04/17 00:00:00",37,8,44,25,1.25,22,20,5,1.1,-0.14999998
12196,"10/04/17 00:00:00",37,45,42,13,0.64999998,11,20,5,0.55000001,-0.099999964
12197,"10/04/17 00:00:00",37,42,45,36,1.8,16,20,4,0.80000001,-0.99999994
12198,"10/11/17 00:00:00",37,44,6,33,1.65,11,20,3,0.55000001,-1.0999999
12199,"10/11/17 00:00:00",37,6,44,35,1.75,28,20,6,1.4,-0.35000002
12200,"10/11/17 00:00:00",37,45,40,13,0.64999998,8,20,3,0.40000001,-0.24999997
12201,"10/11/17 00:00:00",37,40,45,29,1.45,21,20,7,1.05,-0.4000001
12202,"10/11/17 00:00:00",37,46,25,22,1.1,22,19,5,1.1578947,0.057894707
12203,"10/11/17 00:00:00",37,25,46,36,1.8,17,19,4,0.89473683,-0.90526313
12204,"10/11/17 00:00:00",37,47,49,13,0.64999998,13,18,3,0.72222221,0.072222233
12205,"10/11/17 00:00:00",37,49,47,18,0.89999998,16,18,3,0.8888889,-0.011111081
12206,"10/11/17 00:00:00",37,16,23,73,3.6500001,37,20,10,1.85,-1.8000001
12207,"10/11/17 00:00:00",37,23,16,36,1.8,21,20,4,1.05,-0.75
12208,"10/11/17 00:00:00",37,35,6,18,0.89999998,5,20,1,0.25,-0.64999998
12209,"10/11/17 00:00:00",37,6,35,35,1.75,33,20,7,1.65,-0.10000002
12210,"10/11/17 00:00:00",37,10,40,23,1.15,12,20,3,0.60000002,-0.54999995
12211,"10/11/17 00:00:00",37,40,10,29,1.45,17,20,3,0.85000002,-0.60000002
12212,"10/11/17 00:00:00",37,14,44,20,1,21,19,4,1.1052631,0.10526311
12213,"10/11/17 00:00:00",37,44,14,33,1.65,23,19,10,1.2105263,-0.43947363
12214,"10/11/17 00:00:00",37,46,25,22,1.1,12,20,2,0.60000002,-0.5
12215,"10/11/17 00:00:00",37,25,46,36,1.8,30,20,5,1.5,-0.29999995
12216,"10/11/17 00:00:00",37,45,47,13,0.64999998,8,15,2,0.53333336,-0.11666662
12217,"10/11/17 00:00:00",37,47,45,13,0.64999998,14,15,4,0.93333334,0.28333336
12218,"10/11/17 00:00:00",37,49,35,18,0.89999998,10,16,3,0.625,-0.27499998
12219,"10/11/17 00:00:00",37,35,49,18,0.89999998,18,16,6,1.125,0.22500002
12220,"10/11/17 00:00:00",37,16,6,73,3.6500001,51,20,10,2.55,-1.1000001
12221,"10/11/17 00:00:00",37,6,16,35,1.75,30,20,4,1.5,-0.25
12222,"10/11/17 00:00:00",37,18,23,18,0.89999998,17,20,5,0.85000002,-0.049999952
12223,"10/11/17 00:00:00",37,23,18,36,1.8,19,20,7,0.94999999,-0.84999996
12224,"10/11/17 00:00:00",37,14,40,20,1,8,20,2,0.40000001,-0.60000002
12225,"10/11/17 00:00:00",37,40,14,29,1.45,27,20,4,1.35,-0.10000002
12226,"10/11/17 00:00:00",37,21,42,31,1.55,7,20,1,0.34999999,-1.1999999
12227,"10/11/17 00:00:00",37,42,21,36,1.8,18,20,7,0.89999998,-0.89999998
12228,"10/11/17 00:00:00",37,44,33,33,1.65,17,20,4,0.85000002,-0.79999995
12229,"10/11/17 00:00:00",37,33,44,35,1.75,30,20,7,1.5,-0.25
12230,"10/11/17 00:00:00",37,19,45,37,1.85,21,20,6,1.05,-0.80000007
12231,"10/11/17 00:00:00",37,45,19,13,0.64999998,10,20,2,0.5,-0.14999998
12232,"10/18/17 00:00:00",37,40,23,29,1.45,31,19,5,1.6315789,0.18157887
12233,"10/18/17 00:00:00",37,23,40,36,1.8,20,19,4,1.0526316,-0.74736834
12234,"10/18/17 00:00:00",37,44,6,33,1.65,30,20,7,1.5,-0.14999998
12235,"10/18/17 00:00:00",37,6,44,35,1.75,13,20,3,0.64999998,-1.1
12236,"10/18/17 00:00:00",37,49,40,18,0.89999998,10,20,3,0.5,-0.39999998
12237,"10/18/17 00:00:00",37,40,49,29,1.45,26,20,6,1.3,-0.1500001
12238,"10/18/17 00:00:00",37,46,25,22,1.1,19,20,4,0.94999999,-0.15000004
12239,"10/18/17 00:00:00",37,25,46,36,1.8,31,20,6,1.55,-0.25
12240,"10/18/17 00:00:00",37,23,21,36,1.8,36,18,8,2,0.20000005
12241,"10/18/17 00:00:00",37,21,23,31,1.55,7,18,2,0.3888889,-1.1611111
12242,"10/18/17 00:00:00",37,45,6,13,0.64999998,14,19,3,0.7368421,0.08684212
12243,"10/18/17 00:00:00",37,6,45,35,1.75,32,19,6,1.6842105,-0.065789461
12244,"10/18/17 00:00:00",37,35,40,18,0.89999998,21,16,4,1.3125,0.41250002
12245,"10/18/17 00:00:00",37,40,35,29,1.45,13,16,3,0.8125,-0.63750005
12246,"10/18/17 00:00:00",37,44,33,33,1.65,32,20,6,1.6,-0.049999952
12247,"10/18/17 00:00:00",37,33,44,35,1.75,33,20,10,1.65,-0.10000002
12248,"10/18/17 00:00:00",37,46,49,22,1.1,23,20,7,1.15,0.049999952
12249,"10/18/17 00:00:00",37,49,46,18,0.89999998,12,20,3,0.60000002,-0.29999995
12250,"10/18/17 00:00:00",37,23,25,36,1.8,31,15,6,2.0666666,0.26666665
12251,"10/18/17 00:00:00",37,25,23,36,1.8,42,15,13,2.8,1
12252,"10/18/17 00:00:00",37,42,6,36,1.8,36,20,6,1.8,0
12253,"10/18/17 00:00:00",37,6,42,35,1.75,21,20,4,1.05,-0.70000005
12254,"10/18/17 00:00:00",37,33,45,35,1.75,17,19,4,0.89473683,-0.85526317
12255,"10/18/17 00:00:00",37,45,33,13,0.64999998,13,19,2,0.68421054,0.034210563
12256,"10/18/17 00:00:00",37,21,40,31,1.55,14,20,3,0.69999999,-0.84999996
12257,"10/18/17 00:00:00",37,40,21,29,1.45,23,20,6,1.15,-0.30000007
12258,"10/18/17 00:00:00",37,35,44,18,0.89999998,16,20,3,0.80000001,-0.099999964
12259,"10/18/17 00:00:00",37,44,35,33,1.65,29,20,5,1.45,-0.19999993
12260,"10/25/17 00:00:00",37,25,40,36,1.8,21,20,4,1.05,-0.75
12261,"10/25/17 00:00:00",37,40,25,29,1.45,23,20,4,1.15,-0.30000007
12262,"10/25/17 00:00:00",37,16,6,73,3.6500001,32,20,6,1.6,-2.0500002
12263,"10/25/17 00:00:00",37,6,16,35,1.75,24,20,5,1.2,-0.54999995
12264,"10/25/17 00:00:00",37,19,42,37,1.85,26,20,7,1.3,-0.55000007
12265,"10/25/17 00:00:00",37,42,19,36,1.8,23,20,9,1.15,-0.64999998
12266,"10/25/17 00:00:00",37,8,21,26,1.3,13,20,4,0.64999998,-0.64999998
12267,"10/25/17 00:00:00",37,21,8,31,1.55,23,20,5,1.15,-0.39999998
12268,"10/25/17 00:00:00",37,45,40,13,0.64999998,12,20,3,0.60000002,-0.049999952
12269,"10/25/17 00:00:00",37,40,45,29,1.45,18,20,5,0.89999998,-0.55000007
12270,"10/25/17 00:00:00",37,16,42,73,3.6500001,62,20,15,3.0999999,-0.55000019
12271,"10/25/17 00:00:00",37,42,16,36,1.8,23,20,7,1.15,-0.64999998
12272,"10/25/17 00:00:00",37,14,6,20,1,12,20,4,0.60000002,-0.39999998
12273,"10/25/17 00:00:00",37,6,14,35,1.75,28,20,4,1.4,-0.35000002
12274,"10/25/17 00:00:00",37,23,25,36,1.8,22,20,5,1.1,-0.69999993
12275,"10/25/17 00:00:00",37,25,23,36,1.8,23,20,14,1.15,-0.64999998
12276,"10/25/17 00:00:00",37,49,10,18,0.89999998,20,19,4,1.0526316,0.15263164
12277,"10/25/17 00:00:00",37,10,49,23,1.15,16,19,4,0.84210527,-0.30789471
12278,"10/25/17 00:00:00",37,45,8,13,0.64999998,9,20,3,0.44999999,-0.19999999
12279,"10/25/17 00:00:00",37,8,45,26,1.3,19,20,4,0.94999999,-0.34999996
12280,"10/25/17 00:00:00",37,44,40,33,1.65,36,11,14,3.272727,-0.64999998
12281,"10/25/17 00:00:00",37,40,44,29,1.45,12,11,3,1.0909091,-0.35909092
12282,"10/25/17 00:00:00",37,6,25,35,1.75,29,20,5,1.45,-0.29999995
12283,"10/25/17 00:00:00",37,25,6,36,1.8,31,20,7,1.55,-0.25
12284,"10/25/17 00:00:00",37,16,14,73,3.6500001,34,20,6,1.7,-1.95
12285,"10/25/17 00:00:00",37,14,16,20,1,19,20,4,0.94999999,-0.050000012
12286,"10/25/17 00:00:00",37,45,40,13,0.64999998,14,16,3,0.875,0.22500002
12287,"10/25/17 00:00:00",37,40,45,29,1.45,12,16,5,0.75,-0.70000005
12288,"10/25/17 00:00:00",37,23,10,36,1.8,30,20,7,1.5,-0.29999995
12289,"10/25/17 00:00:00",37,10,23,23,1.15,18,20,5,0.89999998,-0.25
12290,"10/29/17 00:00:00",37,23,6,36,1.8,36,11,13,3.2727273,1.4727273
12291,"10/29/17 00:00:00",37,6,23,35,1.75,17,11,8,1.5454545,-0.2045455
12292,"10/29/17 00:00:00",37,14,40,20,1,20,13,4,1.5384616,0.53846157
12293,"10/29/17 00:00:00",37,40,14,29,1.45,15,13,6,1.1538461,-0.2961539
12294,"10/29/17 00:00:00",37,44,6,33,1.65,8,20,3,0.40000001,-1.25
12295,"10/29/17 00:00:00",37,6,44,35,1.75,24,20,3,1.2,-0.54999995
12296,"10/29/17 00:00:00",37,40,25,29,1.45,21,20,6,1.05,-0.4000001
12297,"10/29/17 00:00:00",37,25,40,36,1.8,33,20,7,1.65,-0.14999998
12298,"10/29/17 00:00:00",37,14,44,20,1,19,20,6,0.94999999,-0.050000012
12299,"10/29/17 00:00:00",37,44,14,33,1.65,29,20,6,1.45,-0.19999993
12300,"10/29/17 00:00:00",37,18,6,18,0.89999998,7,20,2,0.34999999,-0.54999995
12301,"10/29/17 00:00:00",37,6,18,35,1.75,26,20,5,1.3,-0.45000005
12302,"10/29/17 00:00:00",37,14,25,20,1,20,15,4,1.3333334,0.33333337
12303,"10/29/17 00:00:00",37,25,14,36,1.8,21,15,5,1.4,-0.39999998
12304,"10/29/17 00:00:00",37,44,40,33,1.65,25,20,6,1.25,-0.39999998
12305,"10/29/17 00:00:00",37,40,44,29,1.45,26,20,8,1.3,-0.1500001
12306,"11/01/17 00:00:00",37,45,40,13,0.64999998,14,13,4,1.0769231,0.42692316
12307,"11/01/17 00:00:00",37,40,45,29,1.45,7,13,2,0.53846157,-0.91153848
12308,"11/01/17 00:00:00",37,40,23,29,1.45,21,20,7,1.05,-0.4000001
12309,"11/01/17 00:00:00",37,23,40,36,1.8,19,20,5,0.94999999,-0.84999996
12310,"11/01/17 00:00:00",37,46,40,22,1.1,19,19,4,1,-0.10000002
12311,"11/01/17 00:00:00",37,40,46,29,1.45,30,19,9,1.5789474,0.12894738
12312,"11/01/17 00:00:00",37,49,44,18,0.89999998,19,17,3,1.1176471,0.21764708
12313,"11/01/17 00:00:00",37,44,49,33,1.65,19,17,5,1.1176471,-0.53235292
12314,"11/01/17 00:00:00",37,49,47,18,0.89999998,12,20,3,0.60000002,-0.29999995
12315,"11/01/17 00:00:00",37,47,49,13,0.64999998,12,20,4,0.60000002,-0.049999952
12316,"11/01/17 00:00:00",37,44,23,33,1.65,25,20,9,1.25,-0.39999998
12317,"11/01/17 00:00:00",37,23,44,36,1.8,29,20,8,1.45,-0.3499999
12318,"11/01/17 00:00:00",37,49,21,18,0.89999998,14,20,3,0.69999999,-0.19999999
12319,"11/01/17 00:00:00",37,21,49,31,1.55,19,20,3,0.94999999,-0.59999996
12320,"11/01/17 00:00:00",37,45,21,13,0.64999998,11,20,3,0.55000001,-0.099999964
12321,"11/01/17 00:00:00",37,21,45,31,1.55,12,20,3,0.60000002,-0.94999993
12322,"11/01/17 00:00:00",37,47,40,13,0.64999998,4,20,1,0.2,-0.44999999
12323,"11/01/17 00:00:00",37,40,47,29,1.45,22,20,7,1.1,-0.35000002
12324,"11/01/17 00:00:00",37,45,46,13,0.64999998,16,19,5,0.84210527,0.19210529
12325,"11/01/17 00:00:00",37,46,45,22,1.1,15,19,3,0.78947371,-0.31052631
12326,"11/08/17 00:00:00",37,43,16,64,3.2,46,20,10,2.3,-0.9000001
12327,"11/08/17 00:00:00",37,16,43,73,3.6500001,42,20,8,2.0999999,-1.5500002
12328,"11/08/17 00:00:00",37,6,43,35,1.75,30,20,8,1.5,-0.25
12329,"11/08/17 00:00:00",37,43,6,64,3.2,54,20,8,2.7,-0.5
12330,"11/08/17 00:00:00",37,23,25,36,1.8,36,20,7,1.8,0
12331,"11/08/17 00:00:00",37,25,23,36,1.8,31,20,10,1.55,-0.25
12332,"11/08/17 00:00:00",37,49,40,18,0.89999998,13,20,3,0.64999998,-0.25
12333,"11/08/17 00:00:00",37,40,49,29,1.45,28,20,3,1.4,-0.050000072
12334,"11/08/17 00:00:00",37,35,26,18,0.89999998,16,20,5,0.80000001,-0.099999964
12335,"11/08/17 00:00:00",37,26,35,131,6.5500002,121,20,24,6.0500002,-0.5
12336,"11/08/17 00:00:00",37,14,44,20,1,18,20,5,0.89999998,-0.10000002
12337,"11/08/17 00:00:00",37,44,14,33,1.65,31,20,4,1.55,-0.10000002
12338,"11/08/17 00:00:00",37,10,6,23,1.15,22,20,4,1.1,-0.049999952
12339,"11/08/17 00:00:00",37,6,10,35,1.75,35,20,5,1.75,0
12340,"11/08/17 00:00:00",37,47,45,13,0.64999998,11,20,3,0.55000001,-0.099999964
12341,"11/08/17 00:00:00",37,45,47,13,0.64999998,10,20,4,0.5,-0.14999998
12342,"11/08/17 00:00:00",37,40,23,29,1.45,24,20,10,1.2,-0.25
12343,"11/08/17 00:00:00",37,23,40,36,1.8,17,20,3,0.85000002,-0.94999993
12344,"11/08/17 00:00:00",37,49,25,18,0.89999998,19,12,7,1.5833334,0.6833334
12345,"11/08/17 00:00:00",37,25,49,36,1.8,16,12,5,1.3333334,-0.46666658
12346,"11/08/17 00:00:00",37,14,35,20,1,13,20,4,0.64999998,-0.35000002
12347,"11/08/17 00:00:00",37,35,14,18,0.89999998,15,20,3,0.75,-0.14999998
12348,"11/08/17 00:00:00",37,44,26,33,1.65,16,20,2,0.80000001,-0.84999996
12349,"11/08/17 00:00:00",37,26,44,131,6.5500002,38,20,8,1.9,-4.6500001
12350,"11/08/17 00:00:00",37,45,42,13,0.64999998,14,20,3,0.69999999,0.050000012
12351,"11/08/17 00:00:00",37,42,45,36,1.8,33,20,5,1.65,-0.14999998
12352,"11/15/17 00:00:00",37,42,26,36,1.8,39,13,11,3,1.2
12353,"11/15/17 00:00:00",37,26,42,131,6.5500002,73,13,24,5.6153846,-0.93461561
12354,"11/15/17 00:00:00",37,35,40,18,0.89999998,13,20,4,0.64999998,-0.25
12355,"11/15/17 00:00:00",37,40,35,29,1.45,15,20,2,0.75,-0.70000005
12356,"11/15/17 00:00:00",37,6,25,35,1.75,36,19,8,1.8947369,0.14473689
12357,"11/15/17 00:00:00",37,25,6,36,1.8,18,19,4,0.94736844,-0.85263151
12358,"11/15/17 00:00:00",37,46,45,22,1.1,27,13,7,2.0769231,0.97692311
12359,"11/15/17 00:00:00",37,45,46,13,0.64999998,9,13,3,0.69230771,0.042307734
12360,"11/15/17 00:00:00",37,16,43,73,3.6500001,32,20,12,1.6,-2.0500002
12361,"11/15/17 00:00:00",37,43,16,64,3.2,29,20,5,1.45,-1.75
12362,"11/15/17 00:00:00",37,49,23,18,0.89999998,18,13,4,1.3846154,0.48461545
12363,"11/15/17 00:00:00",37,23,49,36,1.8,24,13,8,1.8461539,0.046153903
12364,"11/15/17 00:00:00",37,25,6,36,1.8,25,20,5,1.25,-0.54999995
12365,"11/15/17 00:00:00",37,6,25,35,1.75,35,20,9,1.75,0
12366,"11/15/17 00:00:00",37,45,40,13,0.64999998,11,17,4,0.64705884,-0.0029411316
12367,"11/15/17 00:00:00",37,40,45,29,1.45,39,17,15,2.2941177,0.84411764
12368,"11/15/17 00:00:00",37,44,35,33,1.65,15,20,4,0.75,-0.89999998
12369,"11/15/17 00:00:00",37,35,44,18,0.89999998,13,20,2,0.64999998,-0.25
12370,"11/15/17 00:00:00",37,43,49,64,3.2,52,20,20,2.5999999,-0.60000014
12371,"11/15/17 00:00:00",37,49,43,18,0.89999998,17,20,3,0.85000002,-0.049999952
12372,"11/15/17 00:00:00",37,46,16,22,1.1,19,20,6,0.94999999,-0.15000004
12373,"11/15/17 00:00:00",37,16,46,73,3.6500001,24,20,3,1.2,-2.45
12374,"11/15/17 00:00:00",37,23,25,36,1.8,37,12,12,3.0833333,1.2833333
12375,"11/15/17 00:00:00",37,25,23,36,1.8,14,12,8,1.1666666,-0.63333333
12376,"11/15/17 00:00:00",37,18,6,18,0.89999998,18,16,7,1.125,0.22500002
12377,"11/15/17 00:00:00",37,6,18,35,1.75,21,16,4,1.3125,-0.4375
12378,"11/15/17 00:00:00",37,35,26,18,0.89999998,18,17,6,1.0588236,0.15882361
12379,"11/15/17 00:00:00",37,26,35,131,6.5500002,61,17,17,3.5882354,-2.9617648
12380,"11/15/17 00:00:00",37,42,40,36,1.8,35,20,9,1.75,-0.049999952
12381,"11/15/17 00:00:00",37,40,42,29,1.45,6,20,2,0.30000001,-1.1500001
12382,"11/15/17 00:00:00",37,45,44,13,0.64999998,9,20,2,0.44999999,-0.19999999
12383,"11/15/17 00:00:00",37,44,45,33,1.65,32,20,8,1.6,-0.049999952
12384,"11/22/17 00:00:00",37,45,40,13,0.64999998,11,20,4,0.55000001,-0.099999964
12385,"11/22/17 00:00:00",37,40,45,29,1.45,19,20,4,0.94999999,-0.50000006
12386,"11/22/17 00:00:00",37,16,6,73,3.6500001,67,19,11,3.5263157,-0.12368441
12387,"11/22/17 00:00:00",37,6,16,35,1.75,37,19,4,1.9473684,0.19736838
12388,"11/22/17 00:00:00",37,49,25,18,0.89999998,14,18,3,0.77777779,-0.12222219
12389,"11/22/17 00:00:00",37,25,49,36,1.8,42,18,11,2.3333333,0.5333333
12390,"11/22/17 00:00:00",37,23,14,36,1.8,39,16,7,2.4375,0.63750005
12391,"11/22/17 00:00:00",37,14,23,20,1,4,16,2,0.25,-0.75
12392,"11/22/17 00:00:00",37,16,26,73,3.6500001,68,20,17,3.4000001,-0.25
12393,"11/22/17 00:00:00",37,26,16,131,6.5500002,95,20,26,4.75,-1.8000002
